,Unnamed: 0,comment,label
14780,2000930,엌ㅋㅋ,0
14781,2023061,기억안난다니까 다시말할게요저 진짜 누나 사랑해요레바,0
14782,2022904,근데 설현이랑 그렇게 친한대 설현이라고 같이 따돌림 안 시켰을까 원래 따돌림이 다수중 한명이 그랬다면 저렇게 까지 힘들어 하지 않을텐데 내가 보기엔 유유상종이라고 같이 괴롭혔를듯 ㅇㅅㅇ,0
14783,2017228,이러고 몇일 휴가다녀오면 개꿀,0
14784,2001166,세계 우방국들에게 감사하다는 메세지를 전해야한다,0
14785,2020982,넌 또 누군데 초면에 사과여ㅡㅡ,0
14786,2002226,조만간 기계로 대체되고 없어질 직업 미국은 이미 아마존 물류센터에서 기계가 인간을 대체함 ㅅㄱ,0
14787,2003186,저게 정상적인 사회의 반응이지참으로 건강한 청년들이다,0
14788,2007161,와 만베첨봄,0
14789,2012211,막플 언제 끊키는 거야 ㅡㅡ,0
14790,2002533,헉 육장,0
14791,2008497,힘내라이기야 ㅜ ㅜ ㅋ꽝꽝 울었다,0
14792,2008995,299베에서 한 일이백베는 1초만에 오를듯ㅋㅋ,0
14793,2006571,2만배가자,0
14794,2005524,상하차가 기계로 안 되는 이유를 설명할 수 있는 개이 없냐 요즘 새상에 저 단순한 일을 왜 사람이 하는지,0
14795,2019698,애가 어두워보인다싶더니 역시 내 감은,0
14796,2008657,처음으로 남한테 일베줬다힘내라,0
14797,2015596,533 분 조병규 닮으심 매력있으셔,0
14798,2023274,끼리끼리 논다더니 ㅋㅋ 인성 논란 있던 것끼리 친하네,0
14799,2015376,라라님 민뚜님 한테턱맞음,0
14800,2012101,응 내가 막플,0
14801,2019858,얘들아 인신공격은 하지 말자,0
14802,2000833,남자 대변칸 두개 아니냐 여자는 오줌 똥 둘다 싸고 남자는 오줌 따로 똥따로라 변기가 남음,0
14803,2016018,최원재 사랑해,0
14804,2022058,보겸님뒷광고 챌린지에 참여해줘서 진심으로 감사합니다 다음으로 뒷광고챌린지에 동참할 유투버 3명 지목해 주세요감사합니다,0
14805,2022142,보통은 결과가 아무리 나한테 억울하게 나와도 꾹 참는데 대부분인데 제시는 남들과 다르게 심사결과에 대해 이의제기하는게 너무 멋있다,0
14806,2016754,요즘 20분 넘어가는 모습 보기좋아 편집자,0
14807,2011211,전쟁나서 정은이 모가지 인증하지 않는 이상 절대 안깨질듯ㅋㅋ,0
14808,2016073,친한 형이랑 결혼했다는 줄,0
14809,2011530,하루뒤에 다시와서 글 썼다 ㅍㅌㅊ냐,0
14810,2000521,틀린말이지프랑스 같은경우 쭉 한국기였고욱일기는 동시에사용되었는데 군대에서 주로 사용되었으니 군국주의와 엮임 분리된 두개의 마인부우마냥,0
14811,2008419,ㄹㅇㅜㅜㅜ,0
14812,2013741,식사를 자주하십니다,0
14813,2010420,장애3급 밖에 ㅡㅡ,0
14814,2016264,팡플렉스 상표권 출원했다고 하던데 복귀각잡냐,0
14815,2012033,소원은 나만 이루어질꺼야 로또단독일등,0
14816,2008545,어디갔나했었는데 7개월동안 힘내라,0
14817,2005050,슨타크 정회원 ㅠㅠ,0
14818,2004796,착상,0
14819,2007568,우아아앙,0
14820,2014079,귀칼은 ㅇㅈ,0
14821,2014385,알았어 알았다고 노숙하면 되잖아,0
14822,2023585,난 설ㅎ이 쎄했었는데 음 방관자,0
14823,2023734,내돈 8만원 주고 숙제소리 듣고있는데 ㅋ 그냥 무시하고 쳐먹을께여,0
14824,2008887,진짜 힘내시길,0
14825,2009313,꼭 다시 일어나라,0
14826,2009482,오올 어려운말 ㅇㅂ,0
14827,2010847,44베가자,0
14828,2019211,차라리 13보겸때가 그립네,0
14829,2000205,애인모드가 안되는데 같냐,0
14830,2015097,507 여기부터 너무 현실적이잖아요 ㅌㅌㅋㅋ,0
14831,2003007,일베 못 잃어 대한민국 못 잃어,0
14832,2011347,일베 압도적1위 ㅇㅂ,0
14833,2010734,이건 역사다,0
14834,2013173,103 아닠ㅋ 표정이 너무 웃겼습니닼ㅋㅋ 현웃터졌엌ㅋㅋㅋ 그리고 보자마자 ㅋㅋㅋ뭘 꼬라보는거얔ㅋㅋㅋ 이랬죠 하 제시 사랑해요,0
14835,2022234,봉구스 버거 헤헤에헤 신태일,0
14836,2012278,이 4만베나 받은 전설의 인기글에 ㅁㅈㅎ를 줘서 영광이다 이기야,0
14837,2014200,121 이와중에 쓰레기통에 들어갔엌ㅋㅋ,0
14838,2016067,친구를 잘못 사귄게 아니고 도찐개찐,0
14839,2002593,나이먹을수록 선택영역의 범위가 넓어지는 남자는 극소수임 잘난 남자는 그전에 거의다 결혼하거든,0
14840,2023012,글 금지가 썼네,0
14841,2004805,약사늠반복된다 조선처럼 외세 침략 없인 불가능 자정능력 음슴,0
14842,2017340,이어령비어령 이다지네들이 편리한대로 해석하는 것이다이왕 북한이 을 인정했으니 이후 어떤 지론도 용납해서는 않된다국방장관 명심해라,0
14843,2010746,안되겠다 부캐 파러 간다 부캐 파서 ㅇㅂ 하나 더줘야겠다,0
14844,2013904,008 020 057 이거 보고 집에 갈 수 있는 사람 없다고 봄 주먹 쥐는 거 존내 잔망스럽네 후 지디 최고야 짜릿해 지디 목소리에 잔망 멋짐 슬픔 퇴폐 다있음 진심,0
14845,2001953,쉽게 사귀면 쉽게 깨짐,0
14846,2019665,악플러들 치졸하다ㅋㅋ,0
14847,2023162,김신영은 그냥 친하다는 이유만으로 까이는 게 아닌데 ㅋㅋ 그간의 행보가 ㅎㅎ 김신영 인성만 쳐도 여러 영상 나오는데 뭘,0
14848,2013450,희성에몽버려진거니,0
14849,2021155,다들 뭐하는짓인지,0
14850,2017828,저개 2009년 맞냐 지디 저머리 아직도 하는사람 많지 않냐,0
14851,2022179,복귀각잡노,0
14852,2021894,밥 먹을 시간도 없이 크,0
14853,2023970,검은 배경에 돌아왔다고 또 올리기만 해봐이쒸그 댓글을 본 양팡그럼 하얀 배경에 돌아왔다고 올려야지 ㅋㅋ,0
14854,2009225,밥벌이는 할수 있냐,0
14855,2005779,사장님 광고를 이렇게 하시면 곤란합니다,0
14856,2019597,아이돌 유닛 원탑 지디 앤 탑,0
14857,2014863,1547 너 인성문제 있어,0
14858,2005880,뭐 만들다 터진거냐,0
14859,2005867,우덜식 깨소금ㅋ,0
14860,2005383,ㅇㅇ 집 가까우면 추천,0
14861,2004560,애 낳기 싫으면 결혼까지 할 필요는 없긴 함 결혼 적령기라는 나이가 돼보니까 알겠다,0
14862,2005254,편의점 하나 가지고 있는 영세업자들이 문재인 지원했을텐데 통수 ㅅㅌㅊ,0
14863,2015452,대왕 바퀴벌레 민수님이 테이블 발로 참 ㅋㅋ,0
14864,2000983,그냥 니네편 안들어주니까 욕하는거지,0
14865,2000344,이쯤되면 간철수 별명 문제니한테 양보해야되는거아님,0
14866,2000230,남자간의 의리는 ㅇㅂ,0
14867,2023475,나름님은 제발 아니길 바랬는데그동안 잘 봤어요,0
14868,2002756,네 다음 니가족충,0
14869,2014744,팬은 아니었지만 찬미랑 민아를 제일 좋아했는데 민아가 그런 글 올린거 보고 ㄹㅇ 충격이 아닐 수가 없었음 그렇게 예쁘고 착하고 연약하던 사람이,0
14870,2010043,로또 1등제발,0
14871,2012255,가족들 모두 건강하게 해주시고 쏭아 사랑한다 헤헤,0
14872,2017470,이형 영상 뭔가 보고싶네 그래도 재밌게 봤는데,0
14873,2010554,막플은 나랑께,0
14874,2016462,학생들 너무 귀엽네요ㅎㅎㅎ,0
14875,2007590,일베주려고 로그인했다모두 재밌게 본 글인데살아서 다행이다어떻게던 성공할거다,0
14876,2004812,이시대를 흰수염이라 부른다,0
14877,2005462,나무위키 찾아조면 적당하다,0
14878,2012296,아몰랑,0
14879,2006926,제라툴손닮음,0
14880,2012223,아 48시간 지나서 ㅇㅂ못주네,0
14881,2021113,닌겐데스까,0
14882,2005511,이거 분명 다른 커뮤니티 사이트에서 퍼가서 욕한다치료비 메꿔라힘내라 시바,0
14883,2011673,빨리 다나아서 기상천외한 바퀴벌레퇴치머신 만들게 헤주세요,0
14884,2013949,23 100,0
14885,2017454,이참에 먹방 말고 뷰티쪽이나 이런 곳도 뒷광고 좀 밝히죠,0
14886,2015400,라라언니 놀랄때 넘 귀여워요,0
14887,2004905,호빵맨 ㅇㅂ,0
14888,2019558,아무리 그래도 인신공격은 선 넘었지 생각 좀 하고 댓 다세요 제발,0
14889,2021956,버근가 페이커,0
14890,2004839,슨타크 진짜 농담 아니고 이렇게됬냐ㄹㅇ이야와 소름돋네,0
14891,2008688,난 손가락 양쪽에 5개씩 달려있고 스모크햄자국도 없지만 불쌍하다 ㅇㅂ,0
14892,2006217,해줄 수 있는건 일베밖에 없네힘내라그래도 너 보고 윾쾌하게 대해주는건당분간 일베밖에 없겠지만 힘내라기술도 좋아지니 10년 안엔 치료될거다,0
14893,2020588,와 휴게시간 분단위까지 저렇게 체크하다니 너무 빡빡한거 아닙니까,0
14894,2015734,329 뒤에 포스터 뭐지,0
14895,2016698,왜 하나도 안촌스러워,0
14896,2008855,최초3만베 ㅇㅂ,0
14897,2021331,댓글 너무 무섭다 정의로운 나에 취한 사람들 졸라 많아 보임 정신들 차려요 본인이 정의가 아님,0
14898,2023838,440초에 라라님 오른쪽 발 맨발이시네여 하하하,0
14899,2016631,형 힘내,0
14900,2021069,눈이 호강하네요 요남님의 친한 형이고 싶습니다,0
14901,2013755,아 개미쳤넼ㅋㅋ 왜 눕는거얔ㅋㅋ,0
14902,2009581,역대 체고 32200베이러다 400베 가겠다누구깰수 없는 존엄의 일베가 되겠다대다나다설마 400베 갈까,0
14903,2014420,약주고 병주고 잘한다며ㅋㅋ,0
14904,2003427,상을줘야하지만 짱개눈치보는 공무원들때문에 한국인들만 피해봄 ㅋㅋㅌ,0
14905,2017869,저는64,0
14906,2008958,로또 1등 10번 당첨되라,0
14907,2013135,019 싸이월드 저희엄마도 했고 폐이스북 처럼 사진올릴수 있는거죠 ㅎㅎ,0
14908,2022310,비판은 하되 악플은 달지 말자,0
14909,2009663,렙업이라도 해라 ㅇㅂ도 허나밖에 못주노 ㅠㅠ,0
14910,2008202,ㅋㅋ멋지노,0
14911,2012067,딱,0
14912,2008129,눈물이 앞을가리노,0
14913,2000761,체크카드 인출 시도 없었고 지갑에 신분증도 있었고 신용카드만 긁다 미수인 상황그럼 넌 지갑 부분에 관해서만 고소권자고 신용카드 부분의 고소권자는 검사다 넌 걍 고발자신용범죄의 보호법익은 개인의 재산보호가 아니라 사회의 경제질서이고 신용매출건은 시기에 따라 신용카드사의 손해 내지는 맥도날드의 손해가 발생한거지 아직 너한테 금전적인 손해가 잘생한게 아니그등ㅇㅇ분실한 지갑부분에 있어서만 점유이탈물 횡령죄의 피해자 고소권자가 되는거임ㅇㅇ,0
14914,2016248,파양견을 입양 했다며 인스타에 사지 말고 입양하세요라는 해시태그를 작성하고악플러가 입양이 아니고 분양받은 거라 선동한다 세상에 왜 이리 비비 꼬이고 생각하는 게 딱 그 수준 인 인간들이 많은 거냐 라는 내용의 게시물을 업로드했는데 본인은 펫샵 강아지 분양받은 것 맞습니다 강아지가 파양 기록이 있었을뿐이지 결국은 동물 판매가 목적인 펫샵에서 책임 분양 받아놓고 도대체 무슨 이유로 분양이 아닌 입양임을 강조하고 펫샵을 반대하는 사지 말고 입양하세요 라는 해시 태그를 작성한 건가요 단순히 유기견 입양 안했다 어린 품종견 데려왔다고 까 내리는게 아니라 입양 과정을 설명하는 영상에서 입양 팁을 알려주겠다며 전국 유기견 보호소 다 돌았다 포인 핸드 어플도 다 봤다 유기 동물 임보하시는 분들이랑 관계자 분들도 만나봤다고 말하고 유기 동물 후원 굿즈 협찬도 보여주고 좋은 루트로 데려온 것처럼 말해놓고 말이 파양견이지 결국 본인이 강아지를 분양받은 곳은 품종견과 품종묘들이 투명 유리창 너머로 전시되어있는펫샵 이라는게 앞뒤 안맞다는 겁니다 그리고 새로운 가족이 생겼다며 분양받은 강아지를 소개시켜주는 영상 앞부분에 지하철 강아지 구조와 그로인해 유기견에 대한 생각이 머리 속을 떠나지 않았다 그래서유기견 봉사를했다라는 내용을 삽입했는데 본인이 데려온 강아지 사연과 유기견과 연관성이 있다고 생각하나요 펫샵에서 데리고 왔어도 강아지는 파양견이고 나는 평소에 유기견에 대해 관심도 많았고 보호소도 다 돌아다녀 봤고 유기견 입양이라는 해시태그가 적혀있는 게시물 속 강아지를 좋은 마 음으로 데려왔으니 산 것이 아니고 입양 한 것이다이런 논리인가요 펫샵에서 분양 받았다는 그 자체는 잘못이 아니지만 본인이 파양견을 입양했다라는 사실만을 강조하며 분양받은 장소를 정확히 언급하는 대신에 전혀 연관도없는 유기견 입양 어플유기 동물 보호소를 언급 한 것은 시청자들이나 인터넷 기사를 보는 많은 사람들이 충분히 파양견이면서 유기견인 강아지를 입양했다고 혼동 할 수있는 부분이고 의도가 있었든 없었든 잘못입니다 본인은 구독자가 200만명이 넘는 영향력이 큰 유튜버이고다른 유튜버의 논란으로 이런 부분이 정말 민감한 내용이다 라는 것을 잘 알고있을 위치인데도 그런 언행을 했다는게 참 씁쓸하네요,0
14915,2002767,아따 ㅋㅋ만 적어도 통베충들로 딱 스캔이 된당꼐 ㅋㅋ,0
14916,2016130,ㅋㅋ 보겸 구독자 360만명 됬네 ㅋㅋ,0
14917,2014167,120 진정한 지디빠수니면 저 프로필 뭔지 안다,0
14918,2000286,형 제발 합의하지마요,0
14919,2015250,엄카 아카 ㅋㅋㅋ,0
14920,2007873,ㅁㅊㄷㅁㅊㅇ 힘내라,0
14921,2021195,다미 이모 아니고 다비 이모 아닌가요,0
14922,2003009,그 핑계로 빠른 뭐시기 의대 추진 ㅋㅋ,0
14923,2008539,너 때문에 로그인했다 힘내라,0
14924,2020188,역시 제시는 알고있었어,0
14925,2010079,진심 응원한다 힘내라 이기야,0
14926,2013667,743 이거 노래 원곡 뭐에요,0
14927,2000922,형들하고 술먹었지 뭐우리는 다른부서랑 마주칠 일도 별로 없고 말걸 거도 별로 없고 시밤,0
14928,2001298,그놈이나 사탄한 개무성이나 그놈이 그놈,0
14929,2015591,530 레전듴ㅋㅋㅋ,0
14930,2009576,형 힘내요 팬 이었어요 ㅜㅜ,0
14931,2022043,보겸 현구독자400만 40만 360만,0
14932,2009833,기억이 많이 왜곡되었노 참전용사 23000배야 에서 일베추천수누르면 추천수높은거대로뜬다,0
14933,2020520,와 여기도야 대체 클린한 유튜버 있기는 하냐,0
14934,2007891,ㅜㅠ진심으로 힘내고풀죽지 않고 희망찬모습으로 살아갔으면 좋겠다힘내라 스타크,0
14935,2009578,일베 최초 삼만베글 ㅇㅂ,0
14936,2015137,집 그런거 오늘부터 없어 진짜둘이 귀엽다 앞은 단정 뒤는 뻣침 머리 대박카라 올린 것도 대박 저게 어떻게 몇년전이야 바로 어제같은데 둘이 좀 반대되는 스타일 같은데 붙여놓으니 좋다,0
14937,2016285,팡플렉스로 복귀 하네,0
14938,2014075,귀여워,0
14939,2020122,여윽시 관상은 과학이네,0
14940,2014584,930 눈 질끈 감은거 넘 커엽자너,0
14941,2006216,힘내 널보고 힘들다고 투정부린 내자신이 한심스럽다 남은인생 좋은일 가득할거라 믿는다,0
14942,2017188,이게 잘못된 게 맞고 사과를 하는 게 맞지만 자살해라 죽으라는 말은 선을 넘으신 것 같네요 이게 잘 못된 행동이고 사과 영상이 맞는 건데 죽으라는 말이 나오면 그 댓글 쓰신 분도 잘못이 있다고 생각합니다,0
14943,2020430,오빠 탈모야,0
14944,2013097,아이스크림 공감 옥동자 하얀색 껍데기 다까먹고 초콜릿먹기 콘 아이스크림 꼭다리 부서진거 빼먹기 빠코 치아로 깨물어서 빼먹기 퍼먹는 아이스크림 겉에 녹은 부분부터 먹기 베라 숟가락 씻어서 집에 보관하기 터키 아이스크림 아저씨가 나한테만 장난 안쳐줄때 화남,0
14945,2009044,안다고,0
14946,2012008,아 ㄹㅇ 이거 막플먹는애 개쩌네 ㅋㅋㅋ 6시까지 나도 해봐야겠다,0
14947,2023435,나름님 어떻게 나름님이 어떻게ㅠㅠ나름님 다음부턴 그러지마요 ㅠㅠ,0
14948,2013560,ㅋㅋ성규형 멜빵바지 개귀엽닼ㅋㅋ,0
14949,2006476,힘내라 아까 운 인재를 잃었노 ㅜㅜ,0
14950,2010343,막표,0
14951,2021602,마이야르 기가 매키다 이마리야르,0
14952,2020665,지민은 절대 쉴드불가,0
14953,2006062,츤츤하네,0
14954,2024021,계정삭제하고 1따리부터 새마음으로 시작하자,0
14955,2008387,좋은데 취직해서 전여자친구 다시 만날 수 있게 해주세요,0
14956,2010386,일베하는 애들은 다 일베를 준듯한 일베수네,0
14957,2001064,저거 사탕 개신데 ㅎ,0
14958,2013991,241 코로나,0
14959,2018200,제시 언니는 저때부터 지민이 전과를 낼거라고 알고 있었네 역시제시언니멋있어,0
14960,2022559,설현도 탈퇴해야한다고 본다,0
14961,2018373,제시멋있엉,0
14962,2000691,너지,0
14963,2019555,아무런 생각이 나지않는다 ㅡ시험 등교날ㅡ,0
14964,2009812,일베 눈팅만하다가 처음으로 댓글쓰고 처음으로 일베준다 저리 심하게 다쳣으면 예전처럼 완전 정상적이게 낫기는 힘들겠지만 적어도 생활하는데에는 문제없을정도로 수술해줄거다 유쾌한거 보기좋네 앞으로 그런마인드로 열심히 잘살아라,0
14965,2013495,ㅜㅜㅠㅡㅜ,0
14966,2012042,러여녀ㅕ녀녀,0
14967,2017958,저희는 중립으로 생각하여야 합니다그러니 잘못된건 말해도 되지만 악플은 달지말자악플 남을 기만하고 남한테 상처가 되는말 그러니 잼민이들 뭣도 모르고 악플하고 욕 달지말자,0
14968,2004815,주휴 야간 초과근무다챙겨준다말이최저지 월급개많이받음,0
14969,2015558,빨리 피해 내 발차깈ㅋㅋ,0
14970,2013611,640 주스먹다 엄청 웃었어요ㅋㅋㅋ 민수님 반응 꿀잼 ㅋㅋ,0
14971,2010753,국민은행 합격하게해주세요 슨타크님,0
14972,2010225,4만베가까이 받았는데 왜 1레벨 밖에안오름,0
14973,2009220,일베에서 상이라도 줘야하는거아니냐,0
14974,2011988,400배 경축,0
14975,2000826,뿌리염색좀 하라고 전해줘,0
14976,2001380,누나 소개 해주라,0
14977,2001859,와이프 존예였는데 바람기때문에 고생하던데 그게 보통이었구나,0
14978,2012999,처리되었습니다,0
14979,2000430,나머지 126명은 콘돔 끼고한듯,0
14980,2005159,생각이 있나없나,0
14981,2022175,복귀각 재는거 보니 돌 맞을 체력이 남았나보네요 완전히 보내드립시다,0
14982,2012354,야아아기분딱좋다아아,0
14983,2016382,피디들 일부러 악편 안하고 그냥 제시 보여주면 되니깐 아주 좋겠다고 한 댓글 어딨지 ㅋㅋ,0
14984,2019015,진짜 갓와이피 비 영원하라나의 불같던 10대와 20대 시절을 책임져주던 아티스트소원이 있다면 한번더 작업해서컴백해주세요,0
14985,2017713,장난하냐고,0
14986,2009307,3만명 가까이 일베 던진건가소름돋네 우럮따 ㅜㅜ,0
14987,2010111,도라에몽ㅇㅂ,0
14988,2016493,한상차림은 말그대로 음식이 한상에 한꺼번에 나오는 우리나라의 가장 큰 식문화 특징이기때문에 오마카세처럼 시간 차를 두고 나오는 것과는 오히려 반대예요 11 상응하는 말은 아니지만 맡김요리가 가장 잘 맞지싶어요,0
14989,2021834,뭘왜그러는지몰라 그딴실력으로 합겹했다는게 빡치는거지,0
14990,2017511,인성 바른 애들은 상대방 인성 덜된게 보이면 당연히 손절하고 싶어함 이해관계도 맺고 싶지 않아하는게 당연한거고,0
14991,2001116,왜나면 상봉동처럼 말하기때문이지,0
14992,2009321,사과,0
14993,2019578,아무리봐도 저 뻣친 머리 스타일링 지려버린듯 ㅜ 잔망이랑 개잘어울려 누가생각했는지 진짜 최고야,0
14994,2003200,그러니 일베충을 하겠지,0
14995,2015727,320 엘사는 뭘 본 걸까,0
14996,2010573,4만배 가자,0
14997,2005860,ㅠㅠ,0
14998,2003699,이러니 전라도 출신은 싸잡아서 욕을 먹는다,0
14999,2005248,고무줄총너였냐,0
15000,2018905,지민이 제시가 쎈걸아니까 앞에서 뭐라 못하네 약한사람한테는 잘 괴롭히고 욕하드만,0
15001,2014353,안보고싶음 구독취소를 하세요 악플달지말구,0
15002,2003840,기본적으로 동남아 보다도 위생의식이 떨어지고 동남아 보다도 사람들이 촌스러운 기질이 있다 사람들이 동남아 우습게 보는데 동남아 애들이 유럽애들 지배받고 서양애들 손을 많이 타서 어떤 점에서는 한국보다 세련된게 있다 개인적으로 중국인들은 필리핀애들 보다도 서양식 매너가 없다고 본다중국애들은 국뽕이 심해서 절대 서양이나 미국의 사상이나 매너같은 정신적 가치들을 안받아들이는게 큰 단점이다 기술이나 훔칠줄 알고,0
15003,2023359,나도 같이 노래 하고싶다근데 나이가 있어서 몸도 아프고 이런 사람들이랑 이 못난 사람이랑 그냥 나의 꿈 입니다 제가 필요없는 말만하네요 예전에 너무 좋아했던 비 씨유투버 잘 되실길 기도 하겠습니다,0
15004,2001276,하여간 입만 열면ㅋㅋㅋ,0
15005,2006791,얼른 재활해서 또 바퀴벌레 잡아줘라 이기야,0
15006,2023923,개무시를하네 푸워,0
15007,2003423,지금아만다해서 점수 인증 ㄱ ㄱ,0
15008,2014940,뭐라말해야할지 말문이 막히네요,0
15009,2011930,응 내가막플,0
15010,2002334,ㅈㄹ ㅋㅋ,0
15011,2016276,팡플렉스 ㅋㅋㅌ 창의적인걸 내놔봐라 기껏 복귀잡고 판게 넷플렉스 짝퉁 ㅋㅋㅋ 하긴 짝퉁 인생 짝퉁 머리에서 나오는게 뭐 있겠나,0
15012,2000376,우리반 수능 총점 100점이 경남대 갔음,0
15013,2002181,가세연은 오히려 우공당이나 친박에 더 가까운데 뭔 미통당,0
15014,2001121,선제좀,0
15015,2013819,타이미가 훨씬 잘했는데 저거 뭔판정이지 ㅋㅌㅌㅋㅌㅋㅋㅌㅋㅋ,0
15016,2014239,135 흑역사 하나 있음 힐링캠프에서 해명하던 시절,0
15017,2016513,항상느끼는건데 괴물쥐 유튜브는 막 뿌슝빠슝한 인트로가 없어서 참보기좋음,0
15018,2022473,생긴것만봐도 악당임,0
15019,2001352,판례에는 도난카드 결제거부라 카드 부정사용죄 미수는 처벌할수 없어서 무죄로 알고있는뎀카드 지갑 점유이탈 횡령죄로 입건될라나,0
15020,2016189,퀸덤 너나해 기획도 지민인데 그걸 좋다고 막 ㅋ ㅋ,0
15021,2000810,시재 만원 빵꾸나서 개털려라 이생각함,0
15022,2017868,저는 집가는길을 잊어버렸습니다,0
15023,2006907,바퀴벌레의 영혼이 너에게 복수하는 기다,0
15024,2019195,진짜로 이놈이랑 즈그 언니는 무서운놈들이다ㅋㅋㅋ,0
15025,2008986,슬슬 밑천이 들어나네 일베 오르는 속도가,0
15026,2005465,기왕 이렇게 된거 후크선장 해볼생각 없냐 갈고리 ㅆㅅㅌㅊ,0
15027,2012737,속도 체킹,0
15028,2020891,신지민 키썸 인성 훤히 보인다 제시가 할말 한건 맞잖아,0
15029,2016481,한도초과에는 역시 엄카가 답ㅋㅋ,0
15030,2009913,진짜 슨타크 수트가 필요할때네,0
15031,2013416,후잉의 기원 ㄷㄷ,0
15032,2005019,근데 투잡이 왜 안되는거야 회사에서 힌지말레,0
15033,2020949,심채원 내 이름인덱ㅋㅋ,0
15034,2018487,좀 보이지마라 그냥 제발,0
15035,2019785,양팡님 저 넘 화났어요우ㅜ,0
15036,2021564,또 댓글보러옴,0
15037,2022451,상표카피까지 ㅎㅎㅎ 대단하다 ㅋㅋㅋ,0
15038,2016304,패북보고 왔는데 목매달아 죽으라는 댓글 진짠가요 아무리 생각이 없어도 어떻게 그런 댓글을 다는지악플쓰시는 분들 적당히좀 하세요 쉴드가 아니라 화가나더라도 선은 지켜야죠,0
15039,2023357,나도 가래침보고 쌍욕하려고 들어왔는데 우리는 이미 같은 생각이였다,0
15040,2002073,반일정신병이 또 ㅋㅋㅋ,0
15041,2021239,다짜고치는데 제시는 바른소리하네,0
15042,2019319,아 이것도 암넷꺼 였어 ㅋㅋ 그럼 이럴만 하징 주작 티 겁나 내궁,0
15043,2005040,슨타크니뮤ㅠㅠ,0
15044,2006446,얼굴보니 가장 신날때인 20대 아니노 너무 안타깝다,0
15045,2007659,힘내라 진짜 진심이다,0
15046,2008188,1위글 되겠네,0
15047,2012053,ㅁㅍ은 어디냐 코노야로,0
15048,2007229,멋있는 사람이 되게 해주세요,0
15049,2014976,관상 과학,0
15050,2014236,1330 쥐로사 ㄷㄷ,0
15051,2007967,어 너 보다 훨씬,0
15052,2010551,뭔막플임 벌써,0
15053,2019119,진짜 영퀄,0
15054,2023516,나만 보겸 다메다네 보고옴 ㅋㅋㅋ,0
15055,2019544,아디오스,0
15056,2003038,니딸으립 ㅁㅈㅎ,0
15057,2009632,ㅇㅂㅇㅂㅇㅂ줄려고 계정 찾았다이,0
15058,2020878,신뢰가 무너짐을 넘어서 깨지면 쏟아진 컵 처럼 주워담을수가 없습니다 더군다나 그걸 깨뜨린 사람이 본인 자신이면요 사실이 아닌것을 법적논리를 내세우며 사실인것마냥 만들수도 있죠저는 양팡님 방송 즐겨보며 행복했던 1인 입니다 영상과 댓글들 보니 아직도 사람들의 의혹이나 궁금증이 풀리지 않은 부분들이 많네요 그래도 어느쪽이 사실이던간에 저같은 일반시청자를 개돼지 또는 호구취급은 하지말아주세요 좋아했던 분이였기에 씁슬하지만복귀하게되면 확실히 사죄하고 의혹푸시고 납득시킨다음에 다시 날개 펼칠수있길 바랍니다 능력은 입증 되었으니 잘못한거 제대로 인정만 하시면 되자나요 이 답답한 댓글들 안 생기도록,0
15059,2000912,괜히 트럼프가 쑈 열심히 하고 그러는게 아니다,0
15060,2002308,오죽하면 시리즈가 있겠노ㅋㅋㅋ 조선년들보다 일본년들이 더 했으면 더 했지 덜하진 않는다ㅋㅋ 진짜 알다가도 모르는게 쪽빠리년들임,0
15061,2017623,자숙이 뭐지자기숙제,0
15062,2013227,민수님 코미디 빅리그 했었어요,0
15063,2017148,이건 나라가 아니지 ㅡㅡ,0
15064,2010630,4만베 찍겠네최고기록아는사람,0
15065,2020340,옛말은 많이 틀리지않던데 유유상종이라는말요ㅜ 흠설현 좋아할이유도 없었지만 다시 보게됨,0
15066,2004772,하이원 가라거긴 그냥 동물의 왕국이 아니라떼십의 왕국이다,0
15067,2022447,상대베인태조네,0
15068,2023453,나름님 특유의 밝음이런거 되게 좋아하고 먹방 유튜버중에서 제일 잘 보던 분이셨는데 좀 충격이네요,0
15069,2019229,채널 완전 키워놓고 망했네 그것도 한방에,0
15070,2023094,김신영 강아지 발로찬거 자랑한거 영상있어요 끼리끼리 같네요 ㅠ,0
15071,2014541,789 가래침,0
15072,2008759,3달만에 로긴함힘내라,0
15073,2022028,보겸 실망,0
15074,2000511,성립될듯,0
15075,2007936,야 진짜 얼마나 아팠을까,0
15076,2015246,엄마가 어릴적에 나 다른집에서 막 입양했다고 해서 안믿었는데 진짜 친형이 여기있었네 그래서 언제 불러줘 형,0
15077,2023301,나 01년생인데 버디버디가 뭔지 모르네 세대차이 ㄷ,0
15078,2007090,와 일베글 보고 로그인 한거 처음이네 진짜 힘내라 죽지마,0
15079,2016430,하앙 하앙 사랑해배우,0
15080,2009054,ㅇㅂㅇㅂㅇㅂ,0
15081,2020166,역시 긴또깡 사건 때부터 믿거했어야 했다,0
15082,2011184,ㅇㅂ줫다,0
15083,2003027,택배상하차가 헬이라고 하길래궁금해서 하루짜리 한 번 가봤다운동이 되는 것도 아니고 딱히 돈을 많이 주는 것도 아니었다택배상하차는 절대 가지마라쿠팡이든 뭐든,0
15084,2019364,아 형 사랑해 남자로서,0
15085,2022769,그래서 영화관 일할 때 그 두 가지의 단점이 뭐냐고요 언제 한 번 스페셜로 미공개분 그런 영상 만들어주세요,0
